;ID;CHANCE_TO_HELP_PROBABILITY;COST_REDUCTION_ALTRUISTIC_ACT;SEED;SPAWN_ALTRUIST;SPAWN_NONALTRUIST;age_at_death;altruist_fitness;altruistic_acts_altruists;altruistic_acts_base_agents;average_fitness_cost;average_fitness_cost_round;children_per_woman;died_of_chance;died_of_fitness_loss;died_of_old_age;fitness_at_death;median_age;median_fitness;net_growth;nonAltruist_fitness;population;population_altruists;population_nonAltruists;year
;225 Mittelwert;8;0,8;;15;0;71,41;87,296;306,045;119,646;5,502;5,428;1,662;6,2;;18;117,066;29,158;119,07;105,6;0;4902,8;126;0;250
;226 Mittelwert;8;0,9;;15;0;79,2825;98,226;689,502;127,464;5,514;5,904;1,558;8,5;;15,5;114,965;32,834;114,166;69,6;0;3056,8;269,4;0;250
;227 Mittelwert;8;1;;15;0;73,304;101,212;270,54;73,182;5,496;5,092;1,702;6,25;;19,6;107,816;28,902;110,558;114,4;0;5413,4;185,6;0;250
;228 Mittelwert;9;0,5;;15;0;65,986;107,236;90,735;41,154;5,506;5,49;1,78;15,8;;39,4;135,684;24,208;138,042;637,6;0;18786,4;1123,8;0;250
;229 Mittelwert;9;0,6;;15;0;72,608;126,522;115,396;56,416;5,504;5,52;1,73;11;;34,2;130,936;26,12;132,816;430,4;0;13224;951,6;0;250
;230 Mittelwert;9;0,7;;15;0;76,204;96,044;199,6575;244,636;5,508;4,97;1,564;7,5;;20,2;123,932;30,866;128,732;171,4;0;6342,8;886,8;0;250
;231 Mittelwert;9;0,8;;15;0;72,816;88,272;274,72;74,39;5,518;5,666;1,636;4,2;;18;119,558;29,05;121,35;140,2;0;5058,2;240;0;250
;232 Mittelwert;9;0,9;;15;0;75,328;102,116;307,452;77,758;5,486;5,506;1,666;3;;14,8;115,022;29,068;115,922;68,2;0;3286,2;197,2;0;250
;233 Mittelwert;9;1;;15;0;79,786;97,956;339,222;141,354;5,494;5,164;1,588;2,4;;12,6;107,06;31,346;109,556;84,8;0;3456,6;199;0;250
;234 Mittelwert;10;0,5;;15;0;66,828;136,59;127,862;54,734;5,506;5,462;1,748;11;;26,2;141,666;25,264;143,538;356;0;11779,6;771,4;0;250
;235 Mittelwert;10;0,6;;15;0;71,84;131,14;184,056;82,746;5,484;5,46;1,762;11;;22,4;137,066;26,202;138,442;283,8;0;10008,6;528,6;0;250
;236 Mittelwert;10;0,7;;15;0;75,222;96,34;226,7975;91,088;5,512;5,612;1,64;12,66666667;;17;128,466;29,074;131,772;257,8;0;8278;418,2;0;250
;237 Mittelwert;10;0,8;;15;0;74,574;90,612;147,3725;64,354;5,484;5,452;1,72;7,25;;19;123,75;26,842;125,318;190;0;7567,6;379,4;0;250
;238 Mittelwert;10;0,9;;15;0;78,724;85,322;464,38;405,376;5,494;5,94;1,438;3,75;;8,6;121,302;35,752;122,388;76,8;0;2988,2;167,4;0;250
;239 Mittelwert;10;1;;15;0;70,972;97,376;342,41;98,018;5,48;5,436;1,68;4,6;;13,8;112,816;29,166;111,418;98,4;0;4202,2;259,2;0;250
;240 Mittelwert;1;0,5;;20;0;75,734;103,574;30,974;12,542;5,498;5,864;1,586;4,25;;11,8;105,04;31,718;104,878;64,4;0;2981;228,6;0;250
;241 Mittelwert;1;0,6;;20;0;71,6;101,698;119,932;11,046;5,468;4,782;1,578;5,75;;12,4;103,522;32,26;104,322;66,6;0;3266,4;274,2;0;250
;242 Mittelwert;1;0,7;;20;0;72,0925;102,47;29,91;12,798;5,532;5,726;1,69;4;;11;102,5;31,074;103,478;55,8;0;2628,4;166,8;0;250
;243 Mittelwert;1;0,8;;20;0;74,108;101,238;124,272;19,698;5,534;4,6;1,564;6,666666667;;11,2;103,344;33,276;103,25;56,6;0;2727,8;183,6;0;250
;244 Mittelwert;1;0,9;;20;0;72,822;79,182;206,7175;19,394;5,486;6,344;1,542;4;;9,4;101,926;33,952;102,28;43,8;0;2566,4;140,4;0;250
;245 Mittelwert;1;1;;20;0;78,23;80,39;36,3925;26,32;5,524;5,594;1,562;6;;8,8;103,682;32,234;102,114;64,4;0;2780,2;215,8;0;250
;246 Mittelwert;2;0,5;;20;0;76,63;64,456;40,43;18,192;5,51;4,816;1,668;6;;12,6;108,35;28,722;109,534;117;0;4372;559;0;250
;247 Mittelwert;2;0,6;;20;0;73,202;63,286;47,36666667;24,96;5,484;5,816;1,58;4,2;;18;106,912;31,894;107,12;75,6;0;3993,4;575,6;0;250
;248 Mittelwert;2;0,7;;20;0;80,178;62,84;106,5466667;37,468;5,46;6,294;1,486;3;;12,4;103,904;34,556;106,618;51,2;0;2857,6;323,8;0;250
;249 Mittelwert;2;0,8;;20;0;77,69;62,37;84,13;49,97;5,502;6,402;1,568;4,333333333;;21,66666667;104,6866667;33,43;104,868;65,6;0;3031,8;198,6;0;250
;250 Mittelwert;2;0,9;;20;0;78,275;81,286;90,1625;40,654;5,406;5,75;1,55;4;;16;103,095;33,514;105,12;68,4;0;3088,6;488;0;250
;251 Mittelwert;2;1;;20;0;73,805;79,886;39,355;135,172;5,508;5,385;1,63;5,25;;17,5;101,79;33,352;102,608;78,2;0;3824,2;305,8;0;250
;252 Mittelwert;3;0,5;;20;0;77,704;113,378;58,466;33,91;5,502;6,006;1,632;3;;15,6;112,456;29,16;114,456;135,6;0;4750;644,8;0;250
;253 Mittelwert;3;0,6;;20;0;82,194;110,416;79,054;42,832;5,504;5,864;1,614;6,5;;13,4;111,182;31,942;112,018;77,2;0;3406,8;394,4;0;250
;254 Mittelwert;3;0,7;;20;0;80,884;85,918;63,115;48,014;5,464;4,546;1,608;4,333333333;;12,2;112,658;31,81;109,544;74,6;0;3405,2;474,4;0;250
;255 Mittelwert;3;0,8;;20;0;78,4375;104,886;180,8;53,354;5,476;5,475;1,534;3,25;;21,25;107,895;31,964;108,278;70;0;3402,4;454,8;0;250
;256 Mittelwert;3;0,9;;20;0;71,604;104,698;64,82;28,484;5,478;5,576;1,68;5,25;;12,2;105,948;28,988;107,002;73,2;0;3938,4;478,6;0;250
;257 Mittelwert;3;1;;20;0;78,456;79,244;67,405;123,906;5,454;6,245;1,506;4;;8,2;96,132;33,558;105,938;40,2;0;2390,6;474,6;0;250
;258 Mittelwert;4;0,5;;20;0;68,782;115,228;61,664;27,02;5,5;5,346;1,73;7,8;;20;119,296;27,18;118,024;177;0;6888,4;618,6;0;250
;259 Mittelwert;4;0,6;;20;0;75,488;111,942;92,618;37,96;5,506;5,528;1,616;4;;18;115,158;30,564;115,854;85,6;0;4351,6;364,6;0;250
;260 Mittelwert;4;0,7;;20;0;74,772;109,144;83,354;42,8;5,5;5,66;1,676;4,25;;18,4;111,026;29,268;113,082;133,4;0;4981;599,4;0;250
;261 Mittelwert;4;0,8;;20;0;71,816;104,82;95,732;43,846;5,49;5,378;1,652;3,75;;12,8;109,016;29,906;109,836;78,8;0;3289,8;349,6;0;250
;262 Mittelwert;4;0,9;;20;0;75,532;81,97;68,4575;81,09;5,52;6,178;1,616;4,5;;11,4;108,672;31,252;108,012;79,8;0;3758,4;480;0;250
;263 Mittelwert;4;1;;20;0;75,744;79,67;107,9625;45,128;5,492;5,852;1,662;4,5;;16,4;105,948;29,98;104,41;67;0;3439,2;163,6;0;250
;264 Mittelwert;5;0,5;;20;0;72,812;118,944;83,812;34,874;5,504;5,452;1,724;7,4;;27,2;122,226;27,168;122,614;260,8;0;9414,4;954,2;0;250
;265 Mittelwert;5;0,6;;20;0;72,884;114,518;105,894;43,932;5,488;5,786;1,666;8,5;;18,8;116,648;28,86;119,058;142,2;0;5738;807,2;0;250
;266 Mittelwert;5;0,7;;20;0;72,032;110,584;91,574;44,99;5,49;5,442;1,658;7,8;;19,6;112,472;29,098;114,898;118,4;0;5406;551;0;250
;267 Mittelwert;5;0,8;;20;0;70,912;105,568;88,344;40,924;5,5;5,692;1,678;6;;22,8;111,076;28,574;111,5;178;0;6807,2;842;0;250
;268 Mittelwert;5;0,9;;20;0;75,612;101,83;108,288;46,254;5,476;5,4;1,64;5;;16;106,408;29,728;108,36;98;0;4491,2;528;0;250
;269 Mittelwert;5;1;;20;0;67,386;98,426;142,19;37,882;5,504;5,566;1,72;7,4;;19,4;104,496;28,404;105,15;150,6;0;5926,2;341,4;0;250
;270 Mittelwert;6;0,5;;20;0;68,786;123,42;91,812;39,148;5,488;5,52;1,732;10,6;;26,8;124,906;26,478;127,12;285,2;0;9879,2;893,2;0;250
;271 Mittelwert;6;0,6;;20;0;74,34;118,736;139,586;75,188;5,464;5,364;1,584;4,75;;13,6;122,546;30,168;123,978;90,8;0;3703,2;516,6;0;250
;272 Mittelwert;6;0,7;;20;0;76,086;113,92;279,994;96,724;5,482;5,208;1,62;4,2;;19,2;117,866;30,372;120,034;100,4;0;4419,2;322,8;0;250
;273 Mittelwert;6;0,8;;20;0;70,282;108,458;133,894;70,624;5,496;5,506;1,578;6,2;;17,8;111,054;31,764;114,25;97,4;0;4636,2;453,6;0;250
;274 Mittelwert;6;0,9;;20;0;75,128;104,658;90,224;42,312;5,512;5,572;1,718;5,2;;20,2;111,812;27,724;111,574;179,8;0;6759;768,8;0;250
;275 Mittelwert;6;1;;20;0;74,31;101,05;129,2;50,706;5,5;5,422;1,672;3,8;;14,6;105,634;29,22;108,588;101,4;0;4450,4;477,2;0;250
;276 Mittelwert;7;0,5;;20;0;75,268;130,404;106,652;51,28;5,526;5,482;1,666;9,5;;22,8;134,882;27,134;134,99;242;0;8275,2;1208,4;0;250
;277 Mittelwert;7;0,6;;20;0;71,496;123,366;99,016;54,162;5,468;5,364;1,716;9,25;;20,6;128,06;26,498;128,92;221,2;0;7571,8;1272,2;0;250
;278 Mittelwert;7;0,7;;20;0;74,522;93,016;142,085;74,494;5,496;5,422;1,6;4,6;;17,2;120,408;30,722;122,546;87,2;0;4146,2;668,6;0;250
;279 Mittelwert;7;0,8;;20;0;75,554;109,934;491,314;83,884;5,534;5,182;1,662;6,5;;14,8;117,55;28,268;117,986;102,2;0;4232;402,2;0;250
;280 Mittelwert;7;0,9;;20;0;73,362;82,416;241,7575;75,06;5,506;5,536;1,614;3,5;;12,4;109,064;30,522;114,326;82,6;0;3505;415,4;0;250
;281 Mittelwert;7;1;;20;0;79,21;79,148;591,5225;155,406;5,512;6,146;1,574;3;;9,2;104,706;32,354;109,854;52;0;2206,4;101,4;0;250
;282 Mittelwert;8;0,5;;20;0;69,844;131,242;179,126;70,602;5,486;5,168;1,678;6,5;;16,8;132,96;27,176;137;157,4;0;5853;665,2;0;250
;283 Mittelwert;8;0,6;;20;0;72,148;123,45;137,874;63,482;5,5;5,568;1,75;9,75;;23;124,988;26,374;129,66;207,6;0;6985,4;1227;0;250
;284 Mittelwert;8;0,7;;20;0;73,718;115,974;390,71;67,728;5,502;5,538;1,674;4,2;;14,2;120,224;28,624;123,676;131,2;0;5025;568,4;0;250
;285 Mittelwert;8;0,8;;20;0;75,318;110,468;198,934;99,514;5,502;5,694;1,688;2,4;;11;116,902;29,08;118,924;59,8;0;2513,2;231,8;0;250
;286 Mittelwert;8;0,9;;20;0;76,028;86,48;1671,565;108,646;5,526;5,668;1,672;3,25;;13,6;112,504;29,946;115,554;75;0;3076,6;370,2;0;250
;287 Mittelwert;8;1;;20;0;77,36;76,584;584,605;146,69;5,502;5,078;1,478;2;;8;106,666;34,93;111,01;27,2;0;1542,6;66,8;0;250
;288 Mittelwert;9;0,5;;20;0;68,352;134,422;128,568;49,002;5,51;5,55;1,758;15,5;;26,8;140,494;24,682;141,026;376,6;0;11824,4;985;0;250
;289 Mittelwert;9;0,6;;20;0;66,896;125,648;99,116;44,314;5,51;5,53;1,782;14,2;;32,8;132,904;24,578;134,748;419;0;14196,2;958;0;250
;290 Mittelwert;9;0,7;;20;0;67,704;117,906;131,81;47,106;5,508;5,552;1,774;14,2;;33,8;126,034;25,128;126,758;421,8;0;13789;931,2;0;250
;291 Mittelwert;9;0,8;;20;0;71,5475;90,806;253,1925;116,896;5,506;5,754;1,688;8,5;;27,5;123,1;28,098;123,236;140;0;6394,2;488,8;0;250
;292 Mittelwert;9;0,9;;20;0;71,254;85,752;157,0575;75,412;5,48;5,356;1,65;5,6;;18,6;115,328;29,6;118,8;121,4;0;5235,8;631,8;0;250
;293 Mittelwert;9;1;;20;0;71,524;98,464;396,664;118,104;5,496;5,486;1,522;4,25;;10,2;109,988;32,84;111,79;37,4;0;2401,2;229,4;0;250
;294 Mittelwert;10;0,5;;20;0;64,912;138,166;99,346;46,518;5,498;5,534;1,778;17,4;;38,2;143,882;24,126;144,686;559,8;0;17846,2;2064,4;0;250
;295 Mittelwert;10;0,6;;20;0;72,476;131,588;228,39;83,124;5,502;5,662;1,752;6,25;;17,2;143,236;26,582;140,14;170,8;0;5707,4;827;0;250
;296 Mittelwert;10;0,7;;20;0;68,686;125,1;204,992;78,33;5,49;5,602;1,736;8,6;;19,8;129,198;26,37;134,326;283;0;9060,4;864;0;250
;297 Mittelwert;10;0,8;;20;0;72,395;115,73;357,922;133,706;5,486;5,222;1,65;6,666666667;;16;124,925;28,826;126,822;105;0;4031,8;406,4;0;250
;298 Mittelwert;10;0,9;;20;0;76,996;108,292;308,528;107,452;5,496;5,576;1,652;3;;15;119,218;29,818;120,626;76,2;0;3257,2;336,4;0;250
;299 Mittelwert;10;1;;20;0;78,488;96,208;266,618;102,48;5,476;5,438;1,594;3,4;;14;119,106;31,576;113,246;71;0;3310,6;311,8;0;250
;300 Mittelwert;1;0,5;;25;0;71,756;104,446;28,558;12,098;5,514;5,425;1,64;3;;12,4;104,388;31,644;105,38;65,2;0;2984,6;275,4;0;250
;301 Mittelwert;1;0,6;;25;0;68,2125;103,91;24,618;12,404;5,488;5,574;1,664;5,25;;13;103,7375;30,378;105,074;71,6;0;3202;312;0;250
;302 Mittelwert;1;0,7;;25;0;82,4625;103,024;102,106;31,218;5,506;4,8325;1,496;12;;9,5;103,6575;36,47;103,842;48,4;0;2285,6;150,2;0;250
;303 Mittelwert;1;0,8;;25;0;77,948;101,494;120,52;18,134;5,52;4,532;1,574;5,666666667;;12,8;101,91;32,188;103,51;60,8;0;2890,4;202,6;0;250
;304 Mittelwert;1;0,9;;25;0;79,06;101,168;28,836;11,414;5,522;6,102;1,638;3,333333333;;9,4;102,398;30,26;103,084;57,4;0;3101,8;212;0;250
;305 Mittelwert;1;1;;25;0;73,954;101,94;28,392;13,29;5,536;5,692;1,626;4,75;;7,8;102,488;31,118;102,62;68;0;2731,6;183,4;0;250
;306 Mittelwert;2;0,5;;25;0;77,66;85,728;57,05;28,956;5,464;5,726;1,566;6,666666667;;17,75;107,445;30,396;109,204;101;0;3959,6;558,6;0;250
;307 Mittelwert;2;0,6;;25;0;71,822;103,95;78,708;66,722;5,424;6,01;1,398;4,75;;14,8;105,86;35,692;106,554;47,8;0;2935,4;498,6;0;250
;308 Mittelwert;2;0,7;;25;0;78,2225;103,476;150,792;43,592;5,518;5,526;1,632;5,5;;13,5;104,565;32,538;105,738;65,8;0;3030,8;396;0;250
;309 Mittelwert;2;0,8;;25;0;79,9825;81,962;78,475;66,768;5,508;5,7125;1,462;3,75;;18,25;103,4975;34,534;105,006;71,2;0;3189,8;220,6;0;250
;310 Mittelwert;2;0,9;;25;0;74,734;100,386;78,714;21,174;5,438;5,93;1,69;4;;15;104,462;29,542;103,99;109,8;0;4448,4;529,8;0;250
;311 Mittelwert;2;1;;25;0;77,924;98,868;101,694;22,972;5,492;5,752;1,59;4;;15,4;101,536;32,084;103,108;65;0;3645,6;317,2;0;250
;312 Mittelwert;3;0,5;;25;0;75,6;113,034;54,842;28,806;5,488;5,142;1,616;6,6;;22,4;115,61;30,2;114,798;161;0;6345,8;973,8;0;250
;313 Mittelwert;3;0,6;;25;0;72,172;110,202;64,986;30,16;5,476;5,464;1,652;4,6;;17,6;110,258;30,204;112,612;107,8;0;4920,8;658,4;0;250
;314 Mittelwert;3;0,7;;25;0;76,204;108,024;133,544;48,882;5,49;5,88;1,606;6,75;;20;107,97;31,506;111,514;112,8;0;5403;609,8;0;250
;315 Mittelwert;3;0,8;;25;0;76,352;105,418;125,312;33,412;5,488;5,306;1,636;3,4;;17,2;107,96;30,544;109,246;91;0;4558;354;0;250
;316 Mittelwert;3;0,9;;25;0;66,542;102,77;98,064;43,464;5,49;5,196;1,626;2,75;;15,25;102,074;30,078;107,076;78;0;3419,2;318,6;0;250
;317 Mittelwert;3;1;;25;0;66,874;98,456;154,746;55,682;5,48;5,842;1,586;5,5;;8,8;103,76;31,33;104,396;51,2;0;3137,4;445,8;0;250
;318 Mittelwert;4;0,5;;25;0;71,472;116,732;75,114;32,316;5,508;5,262;1,684;10,5;;23,4;118,814;28,096;119,106;211,8;0;7939,8;1152,6;0;250
;319 Mittelwert;4;0,6;;25;0;76,158;112,258;77,28;36,332;5,476;5,632;1,666;5;;21,6;116,976;29,398;115,44;101,4;0;4895,6;611,6;0;250
;320 Mittelwert;4;0,7;;25;0;69,936;109,808;69,238;31,436;5,5;5,48;1,744;5;;15;112,062;27,42;113,416;127,8;0;4674,8;690,8;0;250
;321 Mittelwert;4;0,8;;25;0;77,058;105,078;114,876;58,748;5,526;6,012;1,622;3,5;;11,8;111,444;29,774;110,216;80,4;0;3120,2;495,2;0;250
;322 Mittelwert;4;0,9;;25;0;75,144;102,932;69,758;34,818;5,512;5,53;1,68;3,8;;17,4;108,078;29,494;107,876;95,4;0;4648,6;593,2;0;250
;323 Mittelwert;4;1;;25;0;78,764;97,364;213,354;85,994;5,474;5,624;1,482;2,75;;11,6;104,57;35,494;104,866;41,2;0;2162,6;100,4;0;250
;324 Mittelwert;5;0,5;;25;0;71,9;121,118;87,412;47,882;5,5;5,266;1,692;10;;26,2;124,654;28,35;123,626;273,4;0;9560;1288,2;0;250
;325 Mittelwert;5;0,6;;25;0;75,68;113,488;176,062;65,404;5,468;5,35;1,638;6,75;;14,2;117,382;29,268;119,968;136,4;0;5119,2;616,8;0;250
;326 Mittelwert;5;0,7;;25;0;77,956;111,48;293,362;225,76;5,492;5,855;1,596;6;;11,2;111,612;31,83;116,374;66,8;0;3056,2;146,6;0;250
;327 Mittelwert;5;0,8;;25;0;73,202;85,544;221,03;60,906;5,532;5,706;1,572;5,5;;16,2;115,892;30,804;112,98;92,8;0;4229,4;413,6;0;250
;328 Mittelwert;5;0,9;;25;0;73,15;104,65;117,662;63,31;5,508;5,232;1,64;3;;9,2;103,35;30,21;108,822;51;0;2398;191,2;0;250
;329 Mittelwert;5;1;;25;0;74,352;99,472;144,112;49,552;5,522;5,466;1,648;7,75;;17,2;105,73;30,158;107,866;131,6;0;5047,8;265;0;250
;330 Mittelwert;6;0,5;;25;0;69,99;123,662;82,352;39,71;5,506;5,352;1,726;10,2;;33,6;126,216;26,43;127,084;401,8;0;12897,2;1475,4;0;250
;331 Mittelwert;6;0,6;;25;0;76,022;118,31;268,904;90,972;5,486;5,798;1,664;4,25;;14,2;123,316;29,056;123,574;104,6;0;4265,4;489;0;250
;332 Mittelwert;6;0,7;;25;0;71,768;115,358;115,938;39,172;5,492;5,358;1,772;10;;24,8;119,926;25,686;120,53;302;0;9696,8;1144,4;0;250
;333 Mittelwert;6;0,8;;25;0;76,96;109,546;110,658;55,932;5,478;5,28;1,722;5;;15,8;115,542;27,216;116,61;146,8;0;5272;702,8;0;250
;334 Mittelwert;6;0,9;;25;0;72,01;106,108;235,562;98,856;5,478;5,706;1,614;3,75;;10,2;107,81;30,182;113,278;93,2;0;3605,6;740,8;0;250
;335 Mittelwert;6;1;;25;0;74,96;102,116;142,868;60,898;5,464;5,636;1,624;2,6;;10,4;109,698;29,636;110,032;57,2;0;2587,8;399,8;0;250
;336 Mittelwert;7;0,5;;25;0;71,618;128,344;166,112;80,632;5,502;5,486;1,706;7;;27;130,346;27,254;133,418;333,2;0;11002,6;1830,6;0;250
;337 Mittelwert;7;0,6;;25;0;71,012;122,728;136,368;50,588;5,494;5,418;1,75;8,8;;23,2;127,832;25,952;128,91;285,8;0;8963,2;1444,4;0;250
;338 Mittelwert;7;0,7;;25;0;73,452;116,35;162,138;62,556;5,486;5,556;1,636;6,2;;20;120,352;29,218;123,942;150,2;0;6004,4;667,8;0;250
;339 Mittelwert;7;0,8;;25;0;70,234;112,07;559,71;102,898;5,512;5,456;1,606;3,75;;10;114,328;29,674;119,634;81;0;2998,2;329,2;0;250
;340 Mittelwert;7;0,9;;25;0;74,524;103,08;352,892;105,106;5,516;5,408;1,514;4,666666667;;12,8;109,502;32,886;113,624;96,6;0;3834,8;538,2;0;250
;341 Mittelwert;7;1;;25;0;79,35;99,166;201,516;66,024;5,516;5,824;1,66;4;;14,8;109,974;29,25;109,208;67;0;3214,4;272,6;0;250
;342 Mittelwert;8;0,5;;25;0;62,252;134,04;94,728;43,804;5,508;5,438;1,756;9,8;;18,6;138,368;25,268;140,068;249,4;0;8179,2;1035,4;0;250
;343 Mittelwert;8;0,6;;25;0;73,278;127,38;85,488;46,53;5,498;5,452;1,764;5,2;;19,2;133,042;24,994;132,878;245,8;0;8104;1382,8;0;250
;344 Mittelwert;8;0,7;;25;0;71,894;118,198;1784,144;170,226;5,478;5,428;1,75;1,6;;7,4;122,606;26,958;128,042;43,2;0;1817,6;302,2;0;250
;345 Mittelwert;8;0,8;;25;0;63,198;87,084;990,13;204,182;5,52;5,362;1,53;5;;11,25;122,572;32,502;123,792;80,8;0;2927,6;286;0;250
;346 Mittelwert;8;0,9;;25;0;75,2025;98,652;1487,938;282,784;5,562;5,59;1,458;5;;13,25;122,4725;34,224;116,578;82,6;0;3140;343,2;0;250
;347 Mittelwert;8;1;;25;0;79,188;101,91;680,82;113,5;5,542;5,468;1,608;4;;8,6;108,562;32,026;109,79;46;0;2050,4;81,2;0;250
